Puzzle,Solution,
..28....5.....9....1.2.......712.5......3..67..39..18.......8..2.53..7....17.2.9.,932817645748569321516243978487126539159438267623975184374691852295384716861752493,
73.....4..9.1.8....2.5.39.....2..5.9.85....7.2...........7..3..........4...45.782,731692845594178623826543917143287569985364271267915438458721396672839154319456782,
..9....7...6.....42.....8...8..7429......8..7.4..265....8..7..25.3....8.6.....9.5,159842673836795124274631859385174296962358417741926538498517362523469781617283945,
...1.....69..8...4....347......91...2..3.....41.26..7.7.3...6..16.....92.4...6...,374159268695782134821634759537891426286347915419265873753928641168473592942516387,
.2.68..9...1......4.....8...............94..3.5..289...8..5.1...39..248...2.1.6.9,325681794891247356467935821913576248278194563654328917786459132139762485542813679,
.5........7..14.283.....4..1...467..4.7.2.6...62...8.5...8.......8.....15....3...,854279163679314528321685497185946732437528619962137845243851976798462351516793284,
5..7....24.....57..7.4....616..7942.93..6...5..5..4.1...........5..3........1..6.,516793842493628571872451936168579423934162785725384619389246157651837294247915368,
..278..........6..9..152....4....9.1..924....6.....5....1567.8.7....1.........4..,352786194817934625964152873245678931139245768678319542421567389783491256596823417,
.1..3..74..3974......1...2..294..8.3..6.13.9....2..........7.........48.9.......2,518632974263974158497185326729456813846713295351298647132847569675329481984561732,
..51.982..4.56......8......6..8......7....4.5....247.....792..81......76......2..,365149827742568931918237654694875312273916485851324769536792148129483576487651293,
...1...391.34...5...9..78.498..7.4...7..46.986..........7.8.......9.1..7........5,748125639163498752259367814981573426375246198624819573597682341436951287812734965,
...7..4.1.1.64......835...77.......4.5.....8.3.........4.56...3....8.1..93.4..7..,693728451517649832428351697769835214154276389382194576841567923276983145935412768,
...3164....1..498.24...8.7...21.9....7.............8..6...912.4....4...9..7..2...,789316425351274986246958371862139547973485612514627893638791254125843769497562138,
..6.4.3....95....44..96..57...23...8..37.54.6.9.4..5....28.....5.4...7.........8.,756148392139527864428963157645231978813795426297486513372859641584612739961374285,
.....4..8..2.3.6..4.6.925..6.19.....38..6.2..9.4.2........8.93...9....42.........,593674128872135694416892573621953487387461259954728361145287936739516842268349715,
...5......2.3...577.4.2.8....5...4.9...41.....8...5...9...........17.9.4....382..,319587642826349157754621893275863419693412578481795326968254731532176984147938265,
....76.4....2.9..7..68..3.9...4...61..........1....2..8....2...3.2.6..9...4..7.1.,928376145143259687756814329237485961689721453415693278891542736372168594564937812,
1..539...........6.89......5.....6.1...7...3....6..29....213........75....69.8..7,162539784357824916489176352594382671621795438873641295745213869918467523236958147,
6.....4..98..475..7....5......8....6..8.3.......7....2..23.9.6...5...73.........8,651283497983647521724915683419852376278136954536794812842379165165428739397561248,
.6..59.1..4.7.6.....3................7.51..6..354.29......6.24..5.......1.....3.5,268359714541726839793841652814697523972513468635482971389165247457238196126974385,
.1..........5....87....3....45........7...6...8.46...12..6..7.4.73.....2...28..1.,518946327436572198792813456645721839127398645389465271251639784873154962964287513,
..76...3....3..58.1.......98...1.6.53.5.......9...4........64..9.34..1..58.......,457698231629371584138542769842713695315269847796854312271986453963425178584137926,
.6.21....21.......4............3.4....715.3..1..6..8...7...3...6..5...1...5.7...4,763215948218947536459386172596738421847152369132694857971463285684529713325871694,
.8.39...74..81..5.......9......8....3.1..24...9....1.5.....3.41...5.8....4.92...3,685394217429817356713265984574189632361752498298436175952673841136548729847921563,
8....9.71.7....59...5..42.8..42.....1..8......62.9.7..25.......9..7..8.......89..,826539471471682593395174268784256319139847652562391784258963147943715826617428935,
.7..14.8..46.2.......5.....8..2.3.....3.7...4......6....4...15.1...6.....2.8.....,972614385546328971318597246861243597253976814497185632684732159135469728729851463,
..3785......1.......5....695.73.....862...1............8...7.56.....12...29....8.,693785412248196573175243869517362948862479135934518627481927356756831294329654781,
..1..2..76.3..8.1..2.3......9...3.7.2....74..84..9.2.3...7....8....8.1.9.......4.,451962387673548912928371564195423876236857491847196253519734628764285139382619745,
.6173........8..9....1....5.4.81....5...7........63.17..6....7.875.....63.......8,961735842752486391438192765647819523513274689289563417126358974875941236394627158,
..36..1.52..17.9....6.....2..19...3.9..8..6...........53...8.9..6...9....8.76....,793682145245173968816495372651927834924831657378546219537218496462359781189764523,
....7..8.5...8...1........6.25......6...9.7.8.8.32..95...2.......6.3.8...7..18.39,361572984542986371798143256925867413613495728487321695839254167156739842274618539,
...9....8...........58..4..9...4.3.5..3..1.9.5.82....7..2.3..7.....5.21.1.4..9..3,217964538486315729395872461921746385743581692568293147652138974839457216174629853,
7..4........538.....6....8.6...75.......8......8..61.4.7..4.9..9....1..3..46....7,781469352429538761356217489643175298217984635598326174175843926962751843834692517,
8...1...9.....8.1.76.5.......9.......8..9..5335.7....2...........6.3..27...625.81,835217649942368715761549238219453876687192453354786192528971364196834527473625981,
.......47...1.8..39...6.8..3.1.9......27..61...8....94....7.......84.1..1.4..278.,816329547247158963935467821361594278492783615578216394683971452729845136154632789,
....2.8....8..7.137..5...4.5.7.8.9..2.....574..4......4.2..1...1...9.....3......5,346129857958647213721538649517483962283916574694275381462351798175892436839764125,
9..........7...4..24..8.53.......698.........3.9..7......25.....5493...6.6.7.4...,938475162517362489246189537471523698625891374389647215793256841154938726862714953,
.1.4..9..94...3.58.3.9..42.3...1.5.........3.....9...64.........9.684..5..6.....1,715428963942763158638951427387216594169845732524397816453172689291684375876539241,
....8....7...41..8.....9.....9..782..254....1..18..69.1.....27..62.7..49.4......6,514783962796241358283659417639517824825496731471832695158964273362178549947325186,
.8..6...3.6....2.1..425.6..........4....3.1...7.1.6...8......6...384.....17...8..,281967453765384291394251687136578924958432176472196538849715362623849715517623849,
2....5..8......9..6..9....4..8.7.21..9..5....5......8..7281......5.9......1....6.,219745638784163952653982174348679215197258346526431789472816593865397421931524867,
..........8.6.9.4....14.6.2968......3......1..42...5.66.5...1.8...8....9..9.2..63,496752831281639745573148692968415327357286914142973586625394178734861259819527463,
9..2..6.17.5...2........39...7...........915....54...721.....63.9....7.....3.1.2.,984253671735916284621874395357168942842739156169542837218497563493625718576381429,
.....4.8.3.62.1..5..7.6....163.7.....7.34..2........6.....2....481.3.......8.5..7,219754386346281975857963142163572894978346521524198763735429618481637259692815437,
....5...8..1..96...2618...3.9.6....1.....3..46...248..8...............5.4........,947356128381249675526187943294678531758913264613524897832465719179832456465791382,
.59.....11...2.6..2...5.34..9..73.....3...2.....1...............2.597.13...61.9.7,459736821138924675267851349694273158713485296582169734971348562826597413345612987,
4..1...28..147.....2.....9...82....3..584.2.77...3..5.........9.....5.4....7..5..,453169728981472635627583491148257963395846217762931854514628379876395142239714586,
.2.6...4.18.....76.7.18..........1......74..3.46...5......6...8..7.53....1...8.3.,523697841189345276674182395798536124251874963346219587932461758867953412415728639,
7.8.........5.8.....3...1.6.4...1.256..3...1..5..6......5.2.......61..3.1..7.4...,728196453416538297593247186349871625687352914251469378865923741974615832132784569,
5..2..9.1.89...6.........85.6.....42.15.3...6......1....45.........1...813.6.4.5.,546287931789153624321946785863791542915432876472865193694528317257319468138674259,
..2...8...6.2.5.7...4..6...83.5..71..451.....1...6...4..1..2.5....8..6......13...,592731846368245179714986235836594712945127368127368594681472953473859621259613487,
2.8..93...6........1.2.7..6..9.3...2...9......83..........4.6..4......2..32.8..41,258469317967813254314257896549631782126978435783524169895142673471396528632785941,
2...53..897....3.5......2...82...7..79.3......46.9..32....4.........26.9...9..5..,214653978978214365635879214382465791791328456546791832869547123457132689123986547,
...9.6..4...5..........72..74....5....93..4..8....5...65.49.7.29.3.7.....2...369.,185926374276534918394187256741269583569318427832745169658491732913672845427853691,
81..7......94.6.....718..9.....1.....4........589...1.5..6....17...43..6..6....3.,815379264329456187467182593973215648142867359658934712534628971791543826286791435,
....1.4...947....2.......51..5..6....2...........79.3..52....6..7..523..943......,567218493194735682238694751785326914329481576416579238852943167671852349943167825,
8......4..7..3.2.9.9..4.6...2.7....1......86768.1..92.......1...4...87..96.......,812697345476835219593241678329786451154329867687154923738562194245918736961473582,
..4....9356.92.7....3.7....93.45..7......6...6..3....2.2...8......2....4.....9.6.,274815693561923748893674521938452176142786935657391482726548319319267854485139267,
.4....25.1....4...9....3......2...373..4..5.6..4..6.1963......1.1.......5.....69.,746189253123574968985623174861295437397418526254736819639852741412967385578341692,
4....6.85.7..981........3...518.3.7.9............7.8.....9......1....5.4....6.7..,432716985675398142198452367251843679987621453364579821743985216816237594529164738,
7..1.3.9.29...7.6.8..9.42........8....4.....23.....746.......84...8.21....1..9...,746123598293587461815964273129476835674358912358291746932715684467832159581649327,
...2...65..9.5...2...8.3..41....482......2.9....18...6.....5...216....5.8...9....,781249365439756182562813974175964823648532791923187546397425618216378459854691237,
.9.6...13.175...6....81..9.48319......93.........4.5........6..574......6.8......,295674813817539462346812795483195276759326184162748539921483657574961328638257941,
.8....62...38.5.94.5.26...3.4....2...........96.....3.79.5.3.8...4...5..8..4.....,187349625623875194459261873341798256578632941962154738796513482234986517815427369,
.....42....46.2.......1.36....1.....3.7.6.4...56..7...4....5....75.9.....6247...5,631954287784632519529718364948123756317569428256847193493285671175396842862471935,
.....21.....4........897.2..8.5..7.154.....6.19.6..2....2...48.....7.....7..645..,769352148825416973431897625286549731543721869197683254612935487954278316378164592,
.........1843.....7.3....5.......4..9.8..1.35..7....1..7.1.46.8..9.3...1.4.69..7.,256917384184356927793482156512873469968241735437569812375124698629738541841695273,
.3.6......7.......2.4.5....4....8.7..6.5...1...1.4...2.1..25..88.37..2....24....6,138674529576293481294851367425168973967532814381947652619325748843716295752489136,
......3.65.7....4....1.39...8..7...9..3......471...5.....58..1.....9.48...4.....3,149758326537629841268143957685471239923865174471932568396584712712396485854217693,
..3...51......13.7...7.4..94.85.....31...8.5..7.9.....927......5.1.....2.8.......,743892516892651347156734829468517293319268754275943168927186435531479682684325971,
......8.6..2...3........75...52.1....6.98..7.92.3.6....76.9.2.....6....8.5.....1.,147539826592768341638412759785241963364985172921376584876194235213657498459823617,
