Puzzle,Solution,
79...6....21..47.....7.1932.15......2.6.....59....................6.74....31.2579,798326154321954768564781932815463297246879315937215846479538621152697483683142579,
....48..2...2..36..7......584...3.2.....75..6........8.5...6..3....32.79.....48..,536948712198257364274361985849613527312875496765429138957186243481532679623794851,
865..7..24...2......25..8.....15.4......7..3.74.83...161.3..2.5....4..........7..,865417392493628157172593864386152479521974638749836521617389245238745916954261783,
..3.524....8.7..3.......78..2.1..8.........91....4..2.9.7.....5..4..7........3...,673852419218974536459361782726139854345728691891645327937286145184597263562413978,
.5.4....2..43521....1..6........3..43..72.....8...4........78...628.1.53....6....,953418762674352189821976435217683594349725618586194327195237846762841953438569271,
...1.49..9...5.2...63..71.4...4......5.9......37..2...2.........16...4.259....36.,725134986941658237863297154189465723652973841437812695278346519316589472594721368,
......3.....37..18..........37..8....9..2.8....2..5.7.7..2.1.3412.4.79...49.83..1,218659347956374218374812596537948162491726853862135479785291634123467985649583721,
397.62..42........45.9....6.....9.2....7...9....524....3.......5..4.6..974.2.85..,397862154261345987458971236174689325625713498983524761839157642512436879746298513,
..6..1...7...4...3..28....9.37..8....2.6.9.......2........1364.6.......7....7.8..,546391728789245163312867459437158296821639574965724381278913645653482917194576832,
.53.6...1.....834.....9162.198............9.....2...1.46.9..2.......6.8.8.9......,253764891916528347784391625198643752542817936637259418461985273325476189879132564,
37...9.2.9...82.4.......18.2.7...............4.18..7.....9....8.4.3.7.6...941....,378149526915682347624735189287594613536271894491863752153926478842357961769418235,
..9..2..1..1....3.3..96..4.9.....8.....4..36..3.2.8..98......1..46.......5...92..,489532671561784932327961548975316824218495367634278159892657413146823795753149286,
..7.9.6.....81....93...4..8...63.........7.4..7...5.63.5..4..7..6.9.1....4.3.....,817592634426813597935764218584639721693127845271485963159248376368971452742356189,
7...6.4.2..5...8..6....5..7.3....9.....7..2.6..4.3......6..3..85....2...9735..6..,798361452315427869642985317137256984859714236264839175426173598581692743973548621,
2.1....5...4...7..8...43........4....3..7....45.1...3.1...6...7...7.1..2..3...6.8,261897453394215786875643921618934275932578164457126839189362547546781392723459618,
.2.56.7..8....3.16.....752.5......6261.....3.....4.8....3....814..6.......8....5.,329561748875423916146897523584379162617285439932146875293754681451638297768912354,
6....2..8258...9....9........3...6..87..6.5.2.......7........4374...52...2...4.9.,637912458258437961419856327593278614874169532162543879985621743741395286326784195,
..73.1.5.8...64......9.8..4........5......1..9..8....6..91..6.31..7...8.543......,467321958892564371315978264634217895258496137971835426789152643126743589543689712,
....9.26...8....4.......1....6.587..8.71.6.9...2.7.4......62.7.1..4.9............,351894267768521349294637158946258713837146592512973486485362971173489625629715834,
.1..........8....4.5.463.87..12.....3..617.5......4......7...6.4..382..5......82.,814579632763821594259463187971258346342617958685934271128795463496382715537146829,
5.....41.26...7.9..819.....942.....6...8...7...5.2........6....7.9..2....561.....,597286413264317598381945762942571836613894275875623149128769354739452681456138927,
...2........45...9.......35..5....6..2.8.3....6.7....247...8..6..9...57..8.3..49.,658239147312457689794186235845921763127863954963745812471598326239614578586372491,
.4...35.886........51..7........9..5.8......7....1.3..6....8..4...9.......96.51..,947163528862594731351287469236479815184356297795812346613728954528941673479635182,
5.....8..4....3.79..79....2.3..96.5..........8...576.338.....266.4..........8...5,593271864428563179167948532731496258956832741842157693385719426614325987279684315,
2.6..1.8....2..43.3..8...9.619....4...854............954....2..8.........31......,296431587185297436374865192619372845728549361453618729547986213862153974931724658,
.2.6.......8....1...6..1..9....1...2..25....787......5..1..9...9....25.8.658.47..,123695874598473216746281359659317482312548967874926135481759623937162548265834791,
7..65...3..173..9..4.1...7.1......3.58....9....9...4.8................8.3.5.7...1,728659143651734892943182576174896235586243917239517468867921354412365789395478621,
67.8........21.....896.......5........4....219.......756.....9.....4.7.....15..8.,672894153453217968189635472825471639734968521916523847561782394298346715347159286,
..12...4..7.......2...3.57......1.5..26..8..1.........8..7...3.3.5.8...2...51.4..,651297843973845126248136579489321657526478391137659284814762935365984712792513468,
..2.9...1..9...7.53..1...28.....2..72.5.7..8..1....3..5....8.4....93....8...2....,652897431189243765374156928948312657235679184716584392591768243427935816863421579,
.4..25.81.7.4.....3.8....54.....6..35.1.....76..2...48....74.65.............52...,946325781275481936318769254487596123521843697693217548132974865759638412864152379,
7.1.....2......5..26....8.4....7..1.32561.......234.6..378....6.12....5.6........,751483692483962571269157834946578213325619748178234965537891426812746359694325187,
678.....2...29......3......9...6.4..1...7..3..6..1....34.8.......93..61.8.......4,678135942451296783293784165932568471184972536765413829346851297529347618817629354,
..9..7.1..5..9.3...13........4..8....3..4.......17..589..4......4.7368....5..96..,829367514456891372713524986174658239538942761692173458967485123241736895385219647,
..13..2....58.2..4.6.......7....4....1.......3.27..6.8.8....4..4......72..76..5..,841396257975812364263475891758264913614938725392751648589127436436589172127643589,
94..2............5..1..7..4..8...642.7..4.9......6...1...15..6.12.89......9..4...,947523816836419275251687394318975642675241983492368751783152469124896537569734128,
..37..96..65.....791..4..38...193......6..7....4...........5.4...6489...1.....8..,483721965265938417917546238672193584891654723354872196738215649526489371149367852,
.....75.8.8..9...2514............9.......4.5.84..7.3..4...5..3...1..9..72.97.14..,692317548783495612514268793126583974937124856845976321478652139351849267269731485,
.3.8..2.6......48.....5.....9...53.4..891.......3.....8..62.9..24......56.1......,734891256512763489986452713197285364368914527425376198853627941249138675671549832,
.3...7...........471..6..52.....2......65.94.9....1.65...7431.....5...9........2.,435287619269135874718964352156492738327658941984371265592743186871526493643819527,
84.3.....3.....98......85.6.9.....2....5......3749....4..6..7....58..6......79...,849356271356721984721948536598163427214587369637492158482615793975834612163279845,
....7..8.3....1...8..2.....2...4........86..99.8...437.......43.7..1...2..2...89.,521673984346891275897254316235749168714386529968125437189562743473918652652437891,
....3...12.61..5.4..196..3265..4...88...1...53.....4........8.....2......24......,975432681236187594481965732652749318849316275317528469193654827568271943724893156,
....7......34..5.6......4.........7.....5.692.56...8...7..832..9....23..3.4.65...,245376918783419526619528437892634175437851692156297843571983264968742351324165789,
.158....238...7..9.425..1.3...1..7.......5.14....92......4.....4...7...1.....32..,915834672386217459742569183839146725267385914154792836598421367423678591671953248,
5...7..9.37.62..18..18..2...6..5...22.8.......3..6..7........537..........61.7...,582371694374629518691845237167958342248713965935462871419286753723594186856137429,
.....9....3.2.19.521.43...7...8..2..3.79.....15.....8..43.......7.........1..7..4,465789123738261945219435867694853271387912456152674389543126798976348512821597634,
..815..9.5........17...8....1.4..9...298.6...8..2.......46......6....2.47....9.8.,248153796593764812176928345617435928429876153835291467384612579961587234752349681,
....416.57..9.5.8......6.4.5....7.......1.9.3.3.8..71........7.......1..6..5.4..9,283741695764925381195386247519637428876412953432859716948163572357298164621574839,
6..3......5...4....9...5..8.....6..13...9.62...84....3..168......5..39..28.......,614328579853974162792165438529736841347891625168452793931687254475213986286549317,
..28.1........3...8..7.26.............1...7.3..5....6..1...64.2..8.3..5.5.6.4.81.,952861374167493285843752691374618529681925743295374168719586432428137956536249817,
8..2..713.4...1.8..3....5...7295......5.8.23....3.4...............7...5..8....391,896245713547631982231879564372956148465187239918324675659413827123798456784562391,
.31..7..4.4..5....2....6.........68...5..42.1.1.....3.....35...183.6...2.5.7.2...,531287964649153827278946513324571689865394271917628435792835146183469752456712398,
.5..8.9..2.6.....37..5.62....97.1.26.......9..7................5618......82...3..,453182967216497853798536241839741526125368794674259138347915682561823479982674315,
...8.26.3..8.3..9...5.6.....9...1..85.2.......4........1.....2.6..5.91....36.....,179842653468135792325967481796251348532486917841793265914378526687529134253614879,
6...7.2.88.........13..4....8.46...2267......3..5........256.1...8.....3.....1...,645173298872695341913824675581467932267938154394512786439256817128749563756381429,
..6.5.7.1...6.3........785..531....2..1..2..74.........14.......3........87.41.23,896254731175683294342917856753198462961432587428765319514329678239876145687541923,
.6...........395...5....73...2....1..91..5..28...2....2....3..89......5367.5.8.29,368754291127639584459812736542396817791485362836127945215963478984271653673548129,
43.82...528..7.......3..9..97...54........1......1...3......85........7.518.9.2.4,439826715285971346167354982971235468853469127642718593726143859394582671518697234,
.....13.2.2....81...3.6.5...6....9....9...4....1....2..8.2.5.4...6..9..8.4..3..5.,698451372524397816713862594265174983879523461431986725387215649156749238942638157,
6......582.3...1.....4.5...3...6....9.8....4..1.2....3.......31.6..8..........9.2,641932758253678194789415326375864219928153647416297583594726831162389475837541962,
.3.2.7.5...25...6...7......9.....7.5..19...2.3..6.8.9.8...1................8..639,638247951142593867597186243926431785481975326375628194869314572253769418714852639,
..2.3...8.6.....1..8.92.46.2.5...............9...6...54...96.5.........4823.5....,192634578364875219587921463235149687746583921918762345471396852659218734823457196,
.2...9.4.......1.7.93...5........67...6....2..54.1....1..52......5.4...6.........,521679843648253197793184562819432675376895421254716389167528934985347216432961758,
................481..73.6..7........4.....51.3..84...7...6....382.4.3.5.....1.782,956284371273156948148739625761592834482367519395841267517628493829473156634915782,
....1.......4.2.....168..2...5....6.1.9....82.2.5...4...4..5....1.76.49.86...9...,236917854987452136451683729375824961149376582628591347794235618512768493863149275,
............34.2.5.5.2..734......1..1.4............546..543.8.1..2.58473...1.2...,423567918871349265956281734537694182164825397289713546795436821612958473348172659,
....5.9..712..95.....7.264.3.52......2.......1.4.......4......9..63.....27.5..1.6,468153972712469538539782641395246817627831495184975263841627359956318724273594186,
.8..35...7...9...22..1..658.75............169.......8.......31..1396...5..2.....6,684235971751896432239147658175689243428753169396412587967528314813964725542371896,
........5.3...9.........8...4..93..2.92.64...8..2.5.7..27.3..4....6....9..8...53.,186327495235489761479156823741893652592764318863215974927538146354671289618942537,
